"x","y","observed","predicted","residual"
-5.6125,35.8041666666667,27.5003001978807,29.3238684334995,-1.82356823561886
-5.60416666666667,35.8041666666667,27.5003001978807,29.1635461773779,-1.66324597949727
-5.59583333333333,35.8041666666667,27.5003001978807,29.020684761032,-1.52038456315129
-5.5875,35.8041666666667,27.5003001978807,29.0540190915127,-1.55371889363202
-5.57916666666667,35.8041666666667,27.5003001978807,29.2222780929868,-1.72197789510617
-5.57083333333333,35.8041666666667,27.5003001978807,29.393711792602,-1.89341159472134
-5.5625,35.8041666666667,27.4002998164109,29.461967802634,-2.06166798622303
-5.55416666666667,35.8041666666667,27.4002998164109,29.2921214520893,-1.89182163567837
-5.54583333333333,35.8041666666667,27.3003013422899,29.1714829227305,-1.87118158044064
-5.5375,35.8041666666667,27.3003013422899,29.2333895364804,-1.93308819419056
-5.52916666666667,35.8041666666667,27.3003013422899,29.2238654420574,-1.9235640997675
-5.52083333333333,35.8041666666667,27.2003009608201,29.1079889599101,-1.90768799908993
-5.5125,35.8041666666667,27.1003005793504,29.1095763089806,-2.00927572963017
