"x","y","lst","local_g","cluster"
-5.8875,35.5375,28.1780786538269,-0.974237424724131,"Moderate Cool"
-5.8625,35.5375,28.0003001978807,-1.2232610604712,"Moderate Cool"
-5.8375,35.5375,27.7891895530103,-1.53147798206341,"Moderate Cool"
-5.8125,35.5375,27.5336336583706,-1.81022194233005,"Moderate Cool"
-5.7875,35.5375,27.6225228863437,-1.92591564594574,"Moderate Cool"
-5.7625,35.5375,27.7114116904615,-1.67201431130401,"Moderate Cool"
-5.7375,35.5375,28.0891896377814,-1.29954610234631,"Moderate Cool"
-5.7125,35.5375,28.300300706507,-0.752382695384886,"Moderate Cool"
-5.6875,35.5375,28.6447449814093,-0.350488405101105,"Moderate Cool"
-5.6625,35.5375,28.8669672036315,-0.0817546684942027,"Moderate Cool"
-5.6375,35.5375,28.8447451085659,0.0167735004294115,"Moderate Warm"
-5.6125,35.5375,28.7780786114413,-0.0448760172897832,"Moderate Cool"
-5.5875,35.5375,28.7447451509514,-0.411992754426003,"Moderate Cool"
-5.5625,35.5375,28.2447449390238,-0.730260995670234,"Moderate Cool"
-5.5375,35.5375,28.0558561772915,-0.932473756991632,"Moderate Cool"
-5.5125,35.5375,28.3780779332729,-0.710426720732553,"Moderate Cool"
-5.4875,35.5375,28.7225230558858,-0.350420422200048,"Moderate Cool"
-5.4625,35.5375,28.8780783571282,-0.259129789504929,"Moderate Cool"
-5.4375,35.5375,28.5558559653639,-0.353030424118374,"Moderate Cool"
-5.4125,35.5375,28.5780782723571,-0.752128428950504,"Moderate Cool"
-5.3875,35.5375,28.4780783147426,-0.978879444560214,"Moderate Cool"
-5.3625,35.5375,28.4447446423251,-1.0281844048243,"Moderate Cool"
-5.3375,35.5375,28.3891890867696,-0.833603217862845,"Moderate Cool"
-5.3125,35.5375,28.5114113513773,-0.631467577966893,"Moderate Cool"
-5.2875,35.5375,28.5336336583706,-0.646229781763523,"Moderate Cool"
-5.2625,35.5375,28.3114114361484,-0.833675806521457,"Moderate Cool"
-5.2375,35.5375,28.0003006217359,-1.20252391809941,"Moderate Cool"
-5.2125,35.5375,27.5827080785931,-1.38834825690708,"Moderate Cool"
-5.1875,35.5375,27.2690505078248,-1.54259406515663,"Moderate Cool"
-5.1625,35.5375,27.5558559653638,-1.37790813130328,"Moderate Cool"
-6.0125,35.5125,26.9206713064656,-2.57200199830361,"Cold Spot (LL)"
-5.9875,35.5125,27.6336338279127,-2.23862301187603,"Cold Spot (LL)"
-5.9625,35.5125,28.1225228863437,-1.36110617826248,"Moderate Cool"
-5.9375,35.5125,28.4114111818352,-0.836045601493028,"Moderate Cool"
-5.9125,35.5125,28.5003001978807,-0.646259212869873,"Moderate Cool"
-5.8875,35.5125,28.4447446423251,-0.673410237932211,"Moderate Cool"
-5.8625,35.5125,28.3669672036315,-0.94941819045999,"Moderate Cool"
-5.8375,35.5125,28.0225225048739,-1.26265879782357,"Moderate Cool"
-5.8125,35.5125,27.8114114361484,-1.62015254373926,"Moderate Cool"
-5.7875,35.5125,27.5780782723571,-1.78798814950219,"Moderate Cool"
-5.7625,35.5125,27.5336336583706,-1.70180358656012,"Moderate Cool"
-5.7375,35.5125,27.9114116056905,-1.4919163526247,"Moderate Cool"
-5.7125,35.5125,28.1558563468336,-1.0333897225484,"Moderate Cool"
-5.6875,35.5125,28.4558560077494,-0.648763039259678,"Moderate Cool"
-5.6625,35.5125,28.6669675003302,-0.46626193475612,"Moderate Cool"
-5.6375,35.5125,28.6447451933369,-0.325851300528493,"Moderate Cool"
-5.6125,35.5125,28.73363442131,-0.333164899680724,"Moderate Cool"
-5.5875,35.5125,28.6225228863437,-0.441663919260565,"Moderate Cool"
-5.5625,35.5125,28.2669674579447,-0.673574114396073,"Moderate Cool"
-5.5375,35.5125,28.2558563044481,-0.838655427822828,"Moderate Cool"
-5.5125,35.5125,28.289189764938,-0.575003714678411,"Moderate Cool"
-5.4875,35.5125,28.7003009608201,-0.202619037447198,"Moderate Cool"
-5.4625,35.5125,28.8669669917039,-0.131028134601444,"Moderate Cool"
-5.4375,35.5125,28.5114113513773,-0.224957461759733,"Moderate Cool"
-5.4125,35.5125,28.311411648076,-0.813965790833718,"Moderate Cool"
-5.3875,35.5125,27.6669672884026,-1.32218388293551,"Moderate Cool"
-5.3625,35.5125,27.6225224624884,-1.66473146501979,"Moderate Cool"
-5.3375,35.5125,28.2225230558858,-1.58520548644738,"Moderate Cool"
-5.3125,35.5125,28.4003000283386,-1.01837128583066,"Moderate Cool"
-5.2875,35.5125,28.4447444303975,-0.688193047228942,"Moderate Cool"
-5.2625,35.5125,28.5114113513773,-0.631467296019263,"Moderate Cool"
-5.2375,35.5125,28.4558560077494,-0.854687831306771,"Moderate Cool"
-5.2125,35.5125,28.2891893410827,-1.21655095071468,"Moderate Cool"
-5.1875,35.5125,27.9336339126837,-1.40334698738617,"Moderate Cool"
-5.1625,35.5125,27.9928930447864,-1.2141835055789,"Moderate Cool"
-5.1375,35.5125,28.1225228863436,-0.850897653319234,"Moderate Cool"
-6.0375,35.4875,26.7003008416108,-3.10766164512648,"Cold Spot (LL)"
-6.0125,35.4875,27.0503004945793,-2.79521274902048,"Cold Spot (LL)"
-5.9875,35.4875,27.811411648076,-1.94456676293562,"Moderate Cool"
-5.9625,35.4875,28.2225228439581,-1.1072368526343,"Moderate Cool"
-5.9375,35.4875,28.489189044384,-0.636414501877506,"Moderate Cool"
-5.9125,35.4875,28.6225228863437,-0.387463276503855,"Moderate Cool"
-5.8875,35.4875,28.6669675003302,-0.274094853346078,"Moderate Cool"
-5.8625,35.4875,28.6780784418992,-0.439151800979368,"Moderate Cool"
-5.8375,35.4875,28.3114118600036,-0.67599668080087,"Moderate Cool"
-5.8125,35.4875,28.1891898073235,-1.10234217915916,"Moderate Cool"
-5.7875,35.4875,28.0225229287292,-1.52135977832108,"Moderate Cool"
-5.7625,35.4875,27.8891890867696,-1.79253357132758,"Moderate Cool"
-5.7375,35.4875,27.8780781452006,-1.73834142999298,"Moderate Cool"
-5.7125,35.4875,28.0891894258538,-1.33896682714553,"Moderate Cool"
-5.6875,35.4875,28.3447448966383,-0.912483183370195,"Moderate Cool"
-5.6625,35.4875,28.3780783571282,-0.887814580829167,"Moderate Cool"
-5.6375,35.4875,28.0891894258538,-0.718090215313387,"Moderate Cool"
-5.6125,35.4875,28.5447450237948,-0.720129814410171,"Moderate Cool"
-5.5875,35.4875,28.6003005793504,-0.510666775492678,"Moderate Cool"
-5.5625,35.4875,28.466967161246,-0.552668531560157,"Moderate Cool"
-5.5375,35.4875,28.3447451085659,-0.560170259330485,"Moderate Cool"
-5.5125,35.4875,28.5447454476501,-0.392458595210389,"Moderate Cool"
-5.4875,35.4875,28.7780786114413,-0.0473397035898937,"Moderate Cool"
-5.4625,35.4875,29.0003001978807,0.039081193569586,"Moderate Warm"
-5.4375,35.4875,28.6336338279127,-0.00804643461758693,"Moderate Cool"
-5.4125,35.4875,28.5336336583706,-0.643765609356636,"Moderate Cool"
-5.3875,35.4875,27.7447449390238,-1.41818843462879,"Moderate Cool"
-5.3625,35.4875,26.7003007488925,-1.84346947414355,"Moderate Cool"
-5.3375,35.4875,27.2225224201029,-1.95849963369722,"Moderate Cool"
-5.3125,35.4875,27.9336337007561,-1.31695824741133,"Moderate Cool"
-5.2875,35.4875,28.5225225048739,-0.786669994288785,"Moderate Cool"
-5.2625,35.4875,28.5447448118672,-0.362894698904116,"Moderate Cool"
-5.2375,35.4875,28.7114121143168,-0.500714636026145,"Moderate Cool"
-5.2125,35.4875,28.5669671188605,-0.697936796564997,"Moderate Cool"
-5.1875,35.4875,28.3669669917039,-0.830338423852814,"Moderate Cool"
-5.1625,35.4875,28.4225227591871,-0.764998471809012,"Moderate Cool"
-5.1375,35.4875,28.4725225790486,-0.430505126838853,"Moderate Cool"
-5.1125,35.4875,28.5475226002414,-0.383525776637864,"Moderate Cool"
-5.0875,35.4875,28.5003001978806,-0.196942408373943,"Moderate Cool"
-6.0625,35.4625,26.7114121143168,-3.03856794383395,"Cold Spot (LL)"
-6.0375,35.4625,26.5891892139261,-2.81637571221742,"Cold Spot (LL)"
-6.0125,35.4625,27.311411648076,-2.47462089529786,"Cold Spot (LL)"
-5.9875,35.4625,28.0003004098083,-1.60392208508087,"Moderate Cool"
-5.9625,35.4625,28.3447451085659,-0.863208873139409,"Moderate Cool"
-5.9375,35.4625,28.5669671188605,-0.426930981288314,"Moderate Cool"
-5.9125,35.4625,28.7114121143168,-0.145944890737825,"Moderate Cool"
-5.8875,35.4625,28.8336341669969,0.0685009732539954,"Moderate Warm"
-5.8625,35.4625,28.978078102815,0.0464531088689338,"Moderate Warm"
-5.8375,35.4625,28.7669670340894,-0.0695224515843577,"Moderate Cool"
-5.8125,35.4625,28.5114117752326,-0.289013095967275,"Moderate Cool"
-5.7875,35.4625,28.3780783571282,-0.680862366709231,"Moderate Cool"
-5.7625,35.4625,27.622522674416,-0.962490908137534,"Moderate Cool"
-5.7375,35.4625,27.3669672036315,-1.13772875483906,"Moderate Cool"
-5.7125,35.4625,27.966967161246,-1.15430882069283,"Moderate Cool"
-5.6875,35.4625,28.2558563044481,-1.0160453709463,"Moderate Cool"
-5.6625,35.4625,28.2891895530103,-1.29687905220106,"Moderate Cool"
-5.6375,35.4625,27.6225230982713,-1.18425095975596,"Moderate Cool"
-5.6125,35.4625,28.2558560925204,-1.16879738750033,"Moderate Cool"
-5.5875,35.4625,28.5558559653639,-0.779248479058132,"Moderate Cool"
-5.5625,35.4625,28.6225228863437,-0.663395615650512,"Moderate Cool"
-5.5375,35.4625,28.611411732847,-0.520511449424234,"Moderate Cool"
-5.5125,35.4625,28.7891899768656,-0.330652876762774,"Moderate Cool"
-5.4875,35.4625,28.8336339550693,0.0857470138546648,"Moderate Warm"
-5.4625,35.4625,29.1336340398403,0.204264951418727,"Moderate Warm"
-5.4375,35.4625,29.0891894258538,0.214080584221476,"Moderate Warm"
-5.4125,35.4625,28.8891892986972,-0.170427963276955,"Moderate Cool"
-5.3875,35.4625,28.6225230982713,-0.944255764221014,"Moderate Cool"
-5.3625,35.4625,27.6336342517679,-1.72138959111012,"Moderate Cool"
-5.3375,35.4625,27.3336337431416,-2.10372682428446,"Cold Spot (LL)"
-5.3125,35.4625,27.7003009608201,-1.55622171112122,"Moderate Cool"
-5.2875,35.4625,28.5891896377814,-0.813710130818053,"Moderate Cool"
-5.2625,35.4625,28.7003009608201,-0.118853913856556,"Moderate Cool"
-5.2375,35.4625,28.8003009184346,-0.273979042112309,"Moderate Cool"
-5.2125,35.4625,28.2447447270962,-0.237511521658222,"Moderate Cool"
-5.1875,35.4625,28.4225229711147,-0.330975091639839,"Moderate Cool"
-5.1625,35.4625,28.7558563044481,-0.15452938800038,"Moderate Cool"
-5.1375,35.4625,28.8558560501349,-0.0823801816050459,"Moderate Cool"
-5.1125,35.4625,28.6558563468336,-0.0791659455781066,"Moderate Cool"
-5.0875,35.4625,28.6350229340274,0.121914198997194,"Moderate Warm"
-6.0625,35.4375,27.0431579356489,-3.04864813096836,"Cold Spot (LL)"
-6.0375,35.4375,27.1669672884026,-2.67666119453098,"Cold Spot (LL)"
-6.0125,35.4375,27.7003007488925,-1.97016701988716,"Cold Spot (LL)"
-5.9875,35.4375,28.2003007488925,-1.18363514073991,"Moderate Cool"
-5.9625,35.4375,28.5003004098083,-0.579739314746434,"Moderate Cool"
-5.9375,35.4375,28.6891898073235,-0.195237769814974,"Moderate Cool"
-5.9125,35.4375,28.8669669917039,0.0660660580314261,"Moderate Warm"
-5.8875,35.4375,28.9780778908874,0.347022507549093,"Moderate Warm"
-5.8625,35.4375,29.1780786538269,0.490094395363262,"Moderate Warm"
-5.8375,35.4375,29.1669675003302,0.546749775344906,"Moderate Warm"
-5.8125,35.4375,29.0447450237948,0.472729320325871,"Moderate Warm"
-5.7875,35.4375,29.1891895953959,0.130402326974102,"Moderate Warm"
-5.7625,35.4375,28.8336339550693,-0.185257989424457,"Moderate Cool"
-5.7375,35.4375,28.4780783147426,-0.422082746966245,"Moderate Cool"
-5.7125,35.4375,28.4891892563117,-0.638878257142465,"Moderate Cool"
-5.6875,35.4375,28.2669670340894,-0.685892970187312,"Moderate Cool"
-5.6625,35.4375,27.966967161246,-1.1321339504431,"Moderate Cool"
-5.6375,35.4375,27.6003005793504,-1.43560542164259,"Moderate Cool"
-5.6125,35.4375,27.9114118176181,-1.68163346521053,"Moderate Cool"
-5.5875,35.4375,28.1780784418992,-1.46699052871149,"Moderate Cool"
-5.5625,35.4375,28.2780786114413,-1.08008087274202,"Moderate Cool"
-5.5375,35.4375,28.3447451085659,-0.707993753324353,"Moderate Cool"
-5.5125,35.4375,28.6336342517679,-0.377598330480342,"Moderate Cool"
-5.4875,35.4375,28.7891895530103,0.0709264281712432,"Moderate Warm"
-5.4625,35.4375,29.0891896377814,0.280600610732988,"Moderate Warm"
-5.4375,35.4375,29.0780782723571,0.312618800714267,"Moderate Warm"
-5.4125,35.4375,28.9780783147426,0.223838137011305,"Moderate Warm"
-5.3875,35.4375,28.9225223353318,-0.133443748878854,"Moderate Cool"
-5.3625,35.4375,28.7114116904615,-0.971277103226707,"Moderate Cool"
-5.3375,35.4375,27.3558560501349,-1.58129125246139,"Moderate Cool"
-5.3125,35.4375,27.6336340398403,-1.50702158788539,"Moderate Cool"
-5.2875,35.4375,28.7669676698723,-0.966300832504022,"Moderate Cool"
-5.2625,35.4375,28.9003004521938,-0.0940438448647519,"Moderate Cool"
-5.2375,35.4375,29.0003001978807,-0.236851538435902,"Moderate Cool"
-5.2125,35.4375,28.4669673731736,-0.0648556157694775,"Moderate Cool"
-5.1875,35.4375,28.9669667373908,-0.108768575938477,"Moderate Cool"
-5.1625,35.4375,29.0891894258538,0.214080819177938,"Moderate Warm"
-5.1375,35.4375,29.0780782723571,0.354501878252514,"Moderate Warm"
-5.1125,35.4375,28.978078102815,0.343019181206477,"Moderate Warm"
-5.0875,35.4375,28.9475228015726,0.292948812179994,"Moderate Warm"
-5.0625,35.4375,29.1253006747178,0.408436922061162,"Moderate Warm"
-6.0875,35.4125,26.5225233525844,-3.505217786403,"Cold Spot (LL)"
-6.0625,35.4125,27.1197449390238,-3.01330027190773,"Cold Spot (LL)"
-6.0375,35.4125,27.7447449390238,-2.21993604080744,"Cold Spot (LL)"
-6.0125,35.4125,28.0891894258538,-1.42519954761516,"Moderate Cool"
-5.9875,35.4125,28.3891892986972,-0.776936971817438,"Moderate Cool"
-5.9625,35.4125,28.7003009608201,-0.303630073806623,"Moderate Cool"
-5.9375,35.4125,28.8669669917039,0.0291107471291777,"Moderate Warm"
-5.9125,35.4125,28.9336334888285,0.2829275756429,"Moderate Warm"
-5.8875,35.4125,29.0891894258538,0.546679729028362,"Moderate Warm"
-5.8625,35.4125,29.3447451085659,0.785895789746101,"Moderate Warm"
-5.8375,35.4125,29.4225225472595,1.01263693266659,"Moderate Warm"
-5.8125,35.4125,29.5891894258538,1.04483348754943,"Moderate Warm"
-5.7875,35.4125,29.478078102815,0.958488538277774,"Moderate Warm"
-5.7625,35.4125,29.5003004098083,0.726913909701309,"Moderate Warm"
-5.7375,35.4125,29.5225225048739,0.485482862710737,"Moderate Warm"
-5.7125,35.4125,29.166967076475,0.204294208536585,"Moderate Warm"
-5.6875,35.4125,28.4669673731736,0.0115190270813339,"Moderate Warm"
-5.6625,35.4125,28.6780782299716,-0.591899799627594,"Moderate Cool"
-5.6375,35.4125,28.089189849709,-1.04084765877268,"Moderate Cool"
-5.6125,35.4125,27.0891896377814,-1.33274850801359,"Moderate Cool"
-5.5875,35.4125,27.4003004521938,-1.63051648424927,"Moderate Cool"
-5.5625,35.4125,27.6447451933369,-1.42569663168431,"Moderate Cool"
-5.5375,35.4125,28.1447451933369,-1.10238611529265,"Moderate Cool"
-5.5125,35.4125,28.455856219677,-0.597025054442636,"Moderate Cool"
-5.4875,35.4125,28.7003007488925,-0.0350887434584875,"Moderate Cool"
-5.4625,35.4125,29.0558559653639,0.354482053671001,"Moderate Warm"
-5.4375,35.4125,28.955856219677,0.521924422804874,"Moderate Warm"
-5.4125,35.4125,28.5891894258538,0.634937490697299,"Moderate Warm"
-5.3875,35.4125,29.2336337855272,0.455652597462898,"Moderate Warm"
-5.3625,35.4125,29.1114119447747,-0.305740615446066,"Moderate Cool"
-5.3375,35.4125,27.7780783995137,-1.31466546910987,"Moderate Cool"
-5.3125,35.4125,27.3447451085659,-1.70205036786324,"Moderate Cool"
-5.2875,35.4125,28.7114119023891,-1.48125852965956,"Moderate Cool"
-5.2625,35.4125,28.4336339126837,-0.308791575082835,"Moderate Cool"
-5.2375,35.4125,28.944745278108,-0.197480573886701,"Moderate Cool"
-5.2125,35.4125,28.8114118600036,0.0931182706838743,"Moderate Warm"
-5.1875,35.4125,28.8891895106248,0.167096152203346,"Moderate Warm"
-5.1625,35.4125,29.2003009608201,0.305335845106499,"Moderate Warm"
-5.1375,35.4125,29.1669675003302,0.467911297788803,"Moderate Warm"
-5.1125,35.4125,29.2669676698723,0.577021347889007,"Moderate Warm"
-5.0875,35.4125,29.311411648076,0.705022830460718,"Moderate Warm"
-5.0625,35.4125,29.219050972741,0.835821856990092,"Moderate Warm"
-5.0375,35.4125,29.2315506826651,0.777012184097558,"Moderate Warm"
-5.0125,35.4125,28.9503000071458,0.792924455835862,"Moderate Warm"
-6.0875,35.3875,26.2467297093596,-3.59720405917481,"Cold Spot (LL)"
-6.0625,35.3875,27.0780782723571,-3.02062357779742,"Cold Spot (LL)"
-6.0375,35.3875,27.9003004521938,-1.91386576457732,"Moderate Cool"
-6.0125,35.3875,28.2669674579447,-1.02342566967174,"Moderate Cool"
-5.9875,35.3875,28.5780782723571,-0.468803879444388,"Moderate Cool"
-5.9625,35.3875,28.8336339550693,-0.0694653325934073,"Moderate Cool"
-5.9375,35.3875,28.9447444303975,0.233663588594569,"Moderate Warm"
-5.9125,35.3875,29.0336336583706,0.470255668300843,"Moderate Warm"
-5.8875,35.3875,29.1780786538269,0.714292260227559,"Moderate Warm"
-5.8625,35.3875,29.3225230135002,0.995292792921532,"Moderate Warm"
-5.8375,35.3875,29.5780782723571,1.24192788320099,"Moderate Warm"
-5.8125,35.3875,29.7114121143168,1.33323322155512,"Moderate Warm"
-5.7875,35.3875,29.489189044384,1.33792319207386,"Moderate Warm"
-5.7625,35.3875,29.3336341669969,1.22689520832889,"Moderate Warm"
-5.7375,35.3875,29.3225232254279,1.10616076238532,"Moderate Warm"
-5.7125,35.3875,29.4336337007561,0.847574660167984,"Moderate Warm"
-5.6875,35.3875,29.3114118600036,0.618329697508034,"Moderate Warm"
-5.6625,35.3875,29.111411732847,0.255983246946188,"Moderate Warm"
-5.6375,35.3875,28.8891892986972,-0.241874311606539,"Moderate Cool"
-5.6125,35.3875,28.4336337007561,-0.735012871596031,"Moderate Cool"
-5.5875,35.3875,27.8669674155592,-1.22833095755193,"Moderate Cool"
-5.5625,35.3875,27.6225228863437,-1.27049082881692,"Moderate Cool"
-5.5375,35.3875,28.1114119447747,-1.34140714936833,"Moderate Cool"
-5.5125,35.3875,28.3114118600036,-0.838602690287232,"Moderate Cool"
-5.4875,35.3875,28.6447449814093,-0.227304151922177,"Moderate Cool"
-5.4625,35.3875,29.2336339974548,0.256091116862662,"Moderate Warm"
-5.4375,35.3875,29.478078102815,0.517470748431915,"Moderate Warm"
-5.4125,35.3875,29.2225228439581,0.71679680592928,"Moderate Warm"
-5.3875,35.3875,29.3669672036315,0.899249513073877,"Moderate Warm"
-5.3625,35.3875,29.5225229287292,0.0666366339510275,"Moderate Warm"
-5.3375,35.3875,28.1003005793504,-1.56316011368527,"Moderate Cool"
-5.3125,35.3875,26.666967076475,-2.70864893547524,"Cold Spot (LL)"
-5.2875,35.3875,27.6891893834682,-3.18245210047083,"Cold Spot (LL)"
-5.2625,35.3875,28.2558560925204,-2.17646922257078,"Cold Spot (LL)"
-5.2375,35.3875,28.7114116904615,-1.40734812708667,"Moderate Cool"
-5.2125,35.3875,28.9003002402662,-0.581852528557377,"Moderate Cool"
-5.1875,35.3875,28.9114116056905,-0.118671239690708,"Moderate Cool"
-5.1625,35.3875,28.7780783995137,0.122653899079827,"Moderate Warm"
-5.1375,35.3875,28.8669672036315,0.317361514477973,"Moderate Warm"
-5.1125,35.3875,29.2225230558858,0.539409116489125,"Moderate Warm"
-5.0875,35.3875,29.4003000283386,0.799961459562563,"Moderate Warm"
-5.0625,35.3875,29.3891892986972,0.925140251466542,"Moderate Warm"
-5.0375,35.3875,29.3336337431416,0.852405967181767,"Moderate Warm"
-5.0125,35.3875,29.111411732847,0.807389544329,"Moderate Warm"
-4.9875,35.3875,29.0225225048739,0.624894989688196,"Moderate Warm"
-6.1125,35.3625,26.1003005793504,-4.31709337621251,"Cold Spot (LL)"
-6.0875,35.3625,26.1577079938221,-4.02175384899844,"Cold Spot (LL)"
-6.0625,35.3625,27.0891894258538,-3.06927434296675,"Cold Spot (LL)"
-6.0375,35.3625,27.9780785266703,-1.84170694773735,"Moderate Cool"
-6.0125,35.3625,28.3780783571282,-0.875495943509999,"Moderate Cool"
-5.9875,35.3625,28.7003009608201,-0.315948421815358,"Moderate Cool"
-5.9625,35.3625,28.9002998164109,0.0710221739602183,"Moderate Warm"
-5.9375,35.3625,28.9780778908874,0.379050106589361,"Moderate Warm"
-5.9125,35.3625,29.1780786538269,0.610816185237929,"Moderate Warm"
-5.8875,35.3625,29.3225232254279,0.825294507184524,"Moderate Warm"
-5.8625,35.3625,29.3669669917039,1.0593932106884,"Moderate Warm"
-5.8375,35.3625,29.5558559653639,1.21972999752419,"Moderate Warm"
-5.8125,35.3625,29.6558563468336,1.31838936443855,"Moderate Warm"
-5.7875,35.3625,29.611411732847,1.30355874414349,"Moderate Warm"
-5.7625,35.3625,29.5225225048739,1.20984018032908,"Moderate Warm"
-5.7375,35.3625,29.4558555838941,1.14078599999423,"Moderate Warm"
-5.7125,35.3625,29.4225223353318,1.1308973184646,"Moderate Warm"
-5.6875,35.3625,29.5225225048739,1.02505509997447,"Moderate Warm"
-5.6625,35.3625,29.3558560501349,0.931267510112752,"Moderate Warm"
-5.6375,35.3625,29.2114121143168,0.756206038915005,"Moderate Warm"
-5.6125,35.3625,29.3114118600036,0.504997961229853,"Moderate Warm"
-5.5875,35.3625,29.2003005369649,-0.150451337755603,"Moderate Cool"
-5.5625,35.3625,28.1336340398403,-0.757468209482545,"Moderate Cool"
-5.5375,35.3625,28.1447451933369,-1.64195348324066,"Moderate Cool"
-5.5125,35.3625,27.8669672036315,-1.53631601073993,"Moderate Cool"
-5.4875,35.3625,28.5225229287292,-0.766960315713763,"Moderate Cool"
-5.4625,35.3625,29.2003005369649,0.192004933281835,"Moderate Warm"
-5.4375,35.3625,28.966967161246,0.829894773615794,"Moderate Warm"
-5.4125,35.3625,29.4780785266703,0.825443992529715,"Moderate Warm"
-5.3875,35.3625,29.5336338702982,1.03492180155359,"Moderate Warm"
-5.3625,35.3625,29.7336335735995,0.315673977679695,"Moderate Warm"
-5.3375,35.3625,27.811411648076,-1.5881217908688,"Moderate Cool"
-5.3125,35.3625,25.3558562620625,-3.62180831288355,"Cold Spot (LL)"
-5.2875,35.3625,25.3780785690558,-4.47512267501301,"Cold Spot (LL)"
-5.2625,35.3625,25.8780787809834,-3.36623799310155,"Cold Spot (LL)"
-5.2375,35.3625,26.811411648076,-1.7964657730823,"Moderate Cool"
-5.2125,35.3625,27.9891894682393,-0.779783147981588,"Moderate Cool"
-5.1875,35.3625,28.6780786538269,-0.323358675241492,"Moderate Cool"
-5.1625,35.3625,28.5891894258538,-0.210106782996931,"Moderate Cool"
-5.1375,35.3625,28.622522674416,-0.168195085681594,"Moderate Cool"
-5.1125,35.3625,28.9558560077494,0.0686069354804235,"Moderate Warm"
-5.0875,35.3625,29.2114121143168,0.445777589343212,"Moderate Warm"
-5.0625,35.3625,29.4003002402662,0.75638322095675,"Moderate Warm"
-5.0375,35.3625,29.4336332769009,0.896849968992616,"Moderate Warm"
-5.0125,35.3625,29.4780778908874,0.84884964009999,"Moderate Warm"
-4.9875,35.3625,29.1169673625773,0.73584619258096,"Moderate Warm"
-4.9625,35.3625,28.8088719588757,0.589969445605818,"Moderate Warm"
-4.9375,35.3625,28.8003013422898,0.42925961837477,"Moderate Warm"
-6.1125,35.3375,25.962800650876,-4.67472666855835,"Cold Spot (LL)"
-6.0875,35.3375,26.2003003250372,-4.18410409449134,"Cold Spot (LL)"
-6.0625,35.3375,27.0558559653639,-3.01556054421869,"Cold Spot (LL)"
-6.0375,35.3375,27.9225227591871,-1.76539206344795,"Moderate Cool"
-6.0125,35.3375,28.3780783571282,-0.808975489953232,"Moderate Cool"
-5.9875,35.3375,28.7003009608201,-0.239574363419096,"Moderate Cool"
-5.9625,35.3375,28.9114113937628,0.149869676053126,"Moderate Warm"
-5.9375,35.3375,29.0447448118672,0.467801871642611,"Moderate Warm"
-5.9125,35.3375,29.23363442131,0.73898042502144,"Moderate Warm"
-5.8875,35.3375,29.3891888748419,0.973183707409043,"Moderate Warm"
-5.8625,35.3375,29.3891888748419,1.17767536174066,"Moderate Warm"
-5.8375,35.3375,29.4114109699076,1.26392961078843,"Moderate Warm"
-5.8125,35.3375,29.4336337007561,1.33047403468951,"Moderate Warm"
-5.7875,35.3375,29.5225225048739,1.35027695418246,"Moderate Warm"
-5.7625,35.3375,29.5780782723571,1.3355526793756,"Moderate Warm"
-5.7375,35.3375,29.5114113513773,1.28620629699483,"Moderate Warm"
-5.7125,35.3375,29.3891892986972,1.25651550106951,"Moderate Warm"
-5.6875,35.3375,29.5225225048739,1.17288297628506,"Moderate Warm"
-5.6625,35.3375,29.4447450661804,1.20483298241549,"Moderate Warm"
-5.6375,35.3375,29.5558559653639,1.27147040346244,"Moderate Warm"
-5.6125,35.3375,29.6780784418992,1.42928759793914,"Moderate Warm"
-5.5875,35.3375,29.811411648076,0.956364879143135,"Moderate Warm"
-5.5625,35.3375,28.8336337431416,-0.163084716702024,"Moderate Cool"
-5.5375,35.3375,27.3669674155592,-1.7981231140985,"Moderate Cool"
-5.5125,35.3375,26.7225226320305,-2.35116028632997,"Cold Spot (LL)"
-5.4875,35.3375,27.6225224624884,-1.59081127532756,"Moderate Cool"
-5.4625,35.3375,29.311411648076,-0.283398716113398,"Moderate Cool"
-5.4375,35.3375,29.455856219677,0.648030375241094,"Moderate Warm"
-5.4125,35.3375,28.7336339974548,0.928238080619576,"Moderate Warm"
-5.3875,35.3375,29.3336339550693,1.04950607826978,"Moderate Warm"
-5.3625,35.3375,29.6447451933369,0.443712251072443,"Moderate Warm"
-5.3375,35.3375,28.4780785266703,-1.53567515513234,"Moderate Cool"
-5.3125,35.3375,25.7114116904615,-4.16566381248107,"Cold Spot (LL)"
-5.2875,35.3375,24.2336339974548,-5.39588814635692,"Cold Spot (LL)"
-5.2625,35.3375,26.4336337007561,-4.86845706926287,"Cold Spot (LL)"
-5.2375,35.3375,27.7003005369649,-2.78080975742007,"Cold Spot (LL)"
-5.2125,35.3375,28.4114118176181,-1.1514007807046,"Moderate Cool"
-5.1875,35.3375,28.7336342093824,-0.542577649730504,"Moderate Cool"
-5.1625,35.3375,28.600300791278,-0.744717028531313,"Moderate Cool"
-5.1375,35.3375,28.2336339974548,-1.14664565114578,"Moderate Cool"
-5.1125,35.3375,28.3669674155592,-1.09231380704179,"Moderate Cool"
-5.0875,35.3375,28.7558563044481,-0.650959948829854,"Moderate Cool"
-5.0625,35.3375,28.8891895106248,0.110431557438091,"Moderate Warm"
-5.0375,35.3375,29.3669669917039,0.601134996793503,"Moderate Warm"
-5.0125,35.3375,29.4447446423251,0.912875378424598,"Moderate Warm"
-4.9875,35.3375,29.3669672036315,0.808759173584307,"Moderate Warm"
